bundle_ref_id,itinerary_id,departure_date,cabin_class,airline_name,airline_code,flight_number,full_flight_code,origin_city,origin_code,origin_airport,origin_terminal,dest_city,dest_code,dest_airport,dest_terminal,departure_time,arrival_time,duration,stops,is_direct,price_vnd,discount_vnd,original_price_vnd,is_hacker_fare,booking_url
1464049250,A:DAD_20260918_A:SGN__1-0-0_ECO___1360391815,2026-09-18,Economy,VietJet Air,VJ,637,VJ 637,Da Nang,DAD,Da Nang International Airport,Terminal 1,Ho Chi Minh City,SGN,Tan Son Nhat International Airport,Terminal 1,2026-09-18T16:40,2026-09-18T18:00,1h 20m,0,True,1459766,0,1459766,False,https://www.agoda.com/en-us/packages/book?cid=1753802&pk=A%3ADAD_20260918_A%3ASGN__1-0-0_ECO___1360391815&pt=AAAA.AAAADBIAVL2l6XRLQlKVadzbS8pMiZQtXoWFAKzAXtXYl3l%2F1RtUM%2FI0PshJ8DQGGbxgL90qHWE6yxALfHGGvgj6%2B7V%2FFEEIsepRJGAMpmSY1Em7%2FUMzeU9ErGMrgOoFQzQs2l9O%2BPCnmxOiMTwAU8RGeMAfkihfBAcNGhHsXcuzFtkcefcWvUi9y0bAE%2BHXlVBsqwyHcYO0za3xoKiS7npS2tJoUFDHPNVCQ1PnNGa6wW60Xa7rgMSo0f6i4Nx2UyXlD5GmOX7S1OGY29EwX5eSZ%2BTWjUCOT2GGPFSKxwR9AfmFBQ1uBvqUk64kpe3zIjGdRKpLDSlpTuvP8%2FjO8ZACq3VfTlZCs7CLR2dlBbNdMMwyJBSsrTx9gTw%3D&ptyp=4
566968837,A:DAD_20260918_A:SGN__1-0-0_ECO___1741644827,2026-09-18,Economy,Vietravel Airlines,VU,673,VU 673,Da Nang,DAD,Da Nang International Airport,Terminal 1,Ho Chi Minh City,SGN,Tan Son Nhat International Airport,Terminal 3,2026-09-18T10:55,2026-09-18T12:30,1h 35m,0,True,1587422,0,1587422,False,https://www.agoda.com/en-us/packages/book?cid=1753802&pk=A%3ADAD_20260918_A%3ASGN__1-0-0_ECO___1741644827&pt=AAAA.AAAADOypRlOjGAqweOzVRRPuy0Iwf%2Bo3Upx53g36OnZlwfYFLE8QLOL7Zx8n0X5bEn3v4rhbd66dLJsG%2Fjpi1RlqwCKhvmdji%2FJkc8brJhahAK9ecMEImrsjP%2B3YkMe9NN4D99sFFr%2FF5NhO1c2jp7gm762vxS5bmq%2B9OF4NW0YteNNRBUQgLqEX6A5Vv%2BhVD%2FmGL5fqRI59AAIpOWpe%2BcTVFBMR3%2BgmH5WgJPPNINXKZaD%2F1b6qbkkadUhgDvRHhJnDfY4UjIVIxekqJUt2qb3e%2FJjYorK77at%2FFIjO%2FULcPtDD4yOhU%2FvLL0jP7jrV%2FSgHYeAVcXxp6D66lJUBDC0eDD7Mb27s1s2Fnw%2FE2Zn1Nc2Umt6ECkaypJ6oANND5A%3D%3D&ptyp=4
1503783597,A:DAD_20260918_A:SGN__1-0-0_ECO___562709103,2026-09-18,Economy,VietJet Air,VJ,633,VJ 633,Da Nang,DAD,Da Nang International Airport,Terminal 1,Ho Chi Minh City,SGN,Tan Son Nhat International Airport,Terminal 1,2026-09-18T14:50,2026-09-18T16:10,1h 20m,0,True,1625353,0,1625353,False,https://www.agoda.com/en-us/packages/book?cid=1753802&pk=A%3ADAD_20260918_A%3ASGN__1-0-0_ECO___562709103&pt=AAAA.AAAADAWeJdz6f3Y68Zg2ENWlETXVaWbwAv%2BbwhulIU9vXfwSt%2FAS%2BvgnefrqFntzZXOiAhlyRrSZuStgvX%2FleGndWHlNpJF9K75rU5k4X%2Bgq7seS7ha2h61hTIx%2BCcsm8RaELQkLWVE0YergXeh00zbCex%2FLuqUGxX4rd1Ul%2B5E0hlJ7VbK0u2D4FCj0qF%2BkfOPx8EXwy6nhSJYpQYQa8lTuNocE5Y4Cm%2BQfTRgOuYy5S42ykpuHlWD7giPzF8U1ZB7CMUi4ktNqdTAcreHNgUmLpPb1TnBIgn3RS5vdZVfiTdmM8qlCcDOUG8Lh5%2Fbdd5ynz4es3nC8WA1ZXif257uS95AxVrxeXy7si05RvBhjOTXdt%2FjM&ptyp=4
1478417456,A:DAD_20260918_A:SGN__1-0-0_ECO___679315299,2026-09-18,Economy,VietJet Air,VJ,625,VJ 625,Da Nang,DAD,Da Nang International Airport,Terminal 1,Ho Chi Minh City,SGN,Tan Son Nhat International Airport,Terminal 1,2026-09-18T07:10,2026-09-18T08:30,1h 20m,0,True,1625353,0,1625353,False,https://www.agoda.com/en-us/packages/book?cid=1753802&pk=A%3ADAD_20260918_A%3ASGN__1-0-0_ECO___679315299&pt=AAAA.AAAADLHtGUsVujeX0dQYyzMBR9nUHY%2Boo9KQnGcvOJ4ZxwM4eS3NAR4jaKcslofuPaRrw8pFZfzeAAS%2F0gmUvOes41hi%2FPDY%2FM6ou0I8kCFDaRfkto9CVLW%2BI1LP8ZQ25wuImWwlL%2FOzoyZW9pzjGWjmjPKTs8Im4U4vLTJZKLxIEW4DfFuFhIbLtEsBTxGX5S%2BrWIW5f2s2QdFMQk56iWCZyyB2XukyavR7roTYLxQGQqplROuC6dmqLnsC5JQYKXjDkITp3Gzb2kH3ovPDFXv3HM4FyO5UZLxk6GHJeqlvCoaIJgSmWYRyRv6CcZB31ys0XwxU42oyd2oeLfuksqYhhENlVvzsNQlMrG0MMIHCuwrx4IZvCg%3D%3D&ptyp=4
1547801485,A:DAD_20260918_A:SGN__1-0-0_ECO___4900273,2026-09-18,Economy,Sun PhuQuoc Airways,9G,983,9G 983,Da Nang,DAD,Da Nang International Airport,Terminal 1,Ho Chi Minh City,SGN,Tan Son Nhat International Airport,Terminal 3,2026-09-18T18:15,2026-09-18T19:45,1h 30m,0,True,1685114,0,1685114,False,https://www.agoda.com/en-us/packages/book?cid=1753802&pk=A%3ADAD_20260918_A%3ASGN__1-0-0_ECO___4900273&pt=AAAA.AAAADJJYAChigkjrQ4qEccq7kIuFgEJrnl8cO%2FTeZXh8VUCh4PgL%2BkCdqXmXgsM0u88qV8YM%2FIGIErB7XxbDf%2FkStlakQXySKBrE5B6iW69nfC7C2eJvtqR2jkTh2tyOYAwIOi3%2FWs5eV%2BIiHexjIeIIfBIuGwNyqTwxLZE39bUFlj6dXP1QaWy5r5qGbRMjGo8HdBAHP38%2B8YUhp%2BwT1eAh9CkUqfj1FEi0MoYPWdq%2FHwDGc4xDVuKSdPmQEq5riFrWRaggSobFMT9GOpKV5ceHdndTsISBkLqHwXXXrBoMwAW9LxGsoq67CPRSE0BLFsXnkq%2FSKKJ4%2BwBiS4%2Fpv95aGD8l1wJ%2B&ptyp=4
1485522163,A:DAD_20260918_A:SGN__1-0-0_ECO___406632726,2026-09-18,Economy,VietJet Air,VJ,1643,VJ 1643,Da Nang,DAD,Da Nang International Airport,Terminal 1,Ho Chi Minh City,SGN,Tan Son Nhat International Airport,Terminal 1,2026-09-18T06:50,2026-09-18T08:10,1h 20m,0,True,1744064,0,1744064,False,https://www.agoda.com/en-us/packages/book?cid=1753802&pk=A%3ADAD_20260918_A%3ASGN__1-0-0_ECO___406632726&pt=AAAA.AAAADFB0TF7ue2xvBF71Qm1Ekkxh4K8nON02ITi1YL38UmZt9MDYqPu%2BcQXHsIFs0KP0HyOltdsRURb2rpmH0XvVcEjBFZOqsMP%2FL%2BdVXIwlPA69hogCCK5jXQUJ55FlbeX2xPO2xszdf0%2BOiDsUqGDfAo92Kiy7g6BZ7vHUWbquEqb3p3Alq0cCP5Fzyz8H2Y1VX3tkWIb3Rh6cq9tdZwgPF%2FY605fQYFOPkS6z3Kc%2FOAbG%2BgEAkeh4S1fyK5I01ftGLJ2W5yaVF%2FQP2q7JC%2FHhgPrXasgSGccIsPvUP1cwda8%2BSlQ5eQkKdcRNyKSaIocur%2BGTlwmdiDhXbk5m4NiabZS7dmjeiSwBLBLXYW4Eu1BecaT8&ptyp=4
932697137,A:DAD_20260918_A:SGN__1-0-0_ECO___446488169,2026-09-18,Economy,VietJet Air,VJ,645,VJ 645,Da Nang,DAD,Da Nang International Airport,Terminal 1,Ho Chi Minh City,SGN,Tan Son Nhat International Airport,Terminal 1,2026-09-18T21:10,2026-09-18T22:30,1h 20m,0,True,1744064,0,1744064,False,https://www.agoda.com/en-us/packages/book?cid=1753802&pk=A%3ADAD_20260918_A%3ASGN__1-0-0_ECO___446488169&pt=AAAA.AAAADEO9blIYf1uWYCK154Ofikg26XVlCYHKkvRzyNREUUacAiNwsGPYDVX1uPEuf4%2F25mEgy4ZgVUYBc0puMxmxBVn%2FaMcXqk5PWDamrxopbSeXxAIgEsKEMAvccbC0SdxC4h3rv9vlXpAR9n7Y55d5ZN9ZaFIzdIioEx4PmzgxjYLhhHqtsDMgF6DpkN%2Bk8KW%2Bl8kZjcNUu5gO%2BT2pgJyf6HelfFGcG83i%2BnIs6BQ3d98l7LRIhxWurcp%2BijxYadhnQqepDtwnX3r7kBUfU59mX2NS9qRyLFvFhb9kLqHbQqU2reW%2FzEygrcTGgLEKBCVPoOxBWN8CCK7%2B%2FNA525Hw0OAeCr%2FxJ3MXt8f4WhU0XUT3BEA%3D&ptyp=4
1556171163,A:DAD_20260918_A:SGN__1-0-0_ECO___88253743,2026-09-18,Economy,VietJet Air,VJ,629,VJ 629,Da Nang,DAD,Da Nang International Airport,Terminal 1,Ho Chi Minh City,SGN,Tan Son Nhat International Airport,Terminal 1,2026-09-18T10:50,2026-09-18T12:15,1h 25m,0,True,1744064,0,1744064,False,https://www.agoda.com/en-us/packages/book?cid=1753802&pk=A%3ADAD_20260918_A%3ASGN__1-0-0_ECO___88253743&pt=AAAA.AAAADH3CuIIs%2FtFk3uxOg9pg5e%2BHc0%2FPUSvW7GcRdImQnW07KhdnCibm%2FhnCkYyeb16Th%2BjN4rwSgSVA25lZP5jIEZqVClkY%2FCWrsDRAMXPkLell2S3TPlLqx%2FKS1Uvz0V1NamNfm92WLc%2FTjZNe7l%2F1cuQf03Sf5RAelKrWW6N0wTRkTpq7WVZv9Mk1GrsCogS2X23dLmNTvxDNZmLSeweFJB6GfUXQkEsQxH7l4jgDBKqydh7XvprAgkSfUtYODCBu56Al273yFs049PwN0ugFRpSIs3l%2BdfegXkK%2BO5UTaC6Oi0VE88pTNSDWUBjTnoFxozoQoprVQ5z3gq46wEdrAFWVpkjBoO4zA1mTSSZfrnaS%2BkE%3D&ptyp=4
1032935848,A:DAD_20260918_A:SGN__1-0-0_ECO___969106599,2026-09-18,Economy,Vietnam Airlines,VN,143,VN 143,Da Nang,DAD,Da Nang International Airport,Terminal 1,Ho Chi Minh City,SGN,Tan Son Nhat International Airport,Terminal 3,2026-09-18T21:20,2026-09-18T22:55,1h 35m,0,True,2247720,0,2247720,False,https://www.agoda.com/en-us/packages/book?cid=1753802&pk=A%3ADAD_20260918_A%3ASGN__1-0-0_ECO___969106599&pt=AAAA.AAAADEKhg2J50NuH693t9d%2BLHCDabvAapjHjnR2mc3jlecZSo0kV%2BXTGMs5PU6PlIIQRKsyEa0SCsXkD7jWZWRR4ib3iXg0jIEGwnyFw6zkadayXAtK3v8KPmBwfSNOghbscj8%2FPzZeaGEP5K4B8ai89kBY12AUX4nieZG8J2wO0bSqvTUbatzVGp2XIX%2FjWCn3WZVYXGdfGjQNITNkMfG3ezEnUmrbUzbnfEnRIuxv1Ist0mgHy4j9HzqM%2F0Oai9bk6SA2xr7JdfJYVscaNU%2BNDhTHjSCvnboWoBWllVjyKywku4Fm%2FoAYV12AH7S1TNZAgq6OHccJ6BLsBxOzyBZJbQ0ua6cQnJqrbGePaelYab2liXulhr8rNmi5FzTfw&ptyp=4
1258213152,A:DAD_20260918_A:SGN__1-0-0_ECO___6401128,2026-09-18,Economy,Vietnam Airlines,VN,119,VN 119,Da Nang,DAD,Da Nang International Airport,Terminal 1,Ho Chi Minh City,SGN,Tan Son Nhat International Airport,Terminal 3,2026-09-18T11:00,2026-09-18T12:35,1h 35m,0,True,2310995,0,2310995,False,https://www.agoda.com/en-us/packages/book?cid=1753802&pk=A%3ADAD_20260918_A%3ASGN__1-0-0_ECO___6401128&pt=AAAA.AAAADGYxPF6LyPPwfvTpsMSXmq3ToXjUA3DrW4vNR6cSAnmP4FsUBqfRTgUy6QWVcPtwG3lakMPEqLojqpx4dS9LbifYArpMMvZGR%2BqHD9ylFFbnHJC9txAU%2FYZAS8YGrb%2BCw8mpifsNlDKN9XpmvYUYicSUEiye45nCdKEiUUKo9IMO2cWkYa14UdFOuBbXzgvNVUc%2Fk3wHtUN780gjWO1NdSMLCl%2BOAILWJWg6vEMUkLYvGJPkw1ZIrsK7nee2Zxw5Rnbfe9W0l0jksSUahqElU0xA%2BWKauNliuwyK7A8pxnpe60RxNfPJTO8XLSxoUdg3Lpv3gf90zDJUqteRpzDz2mfTsQbyBu6B8c1NtFH%2B%2FXrvYF2n&ptyp=4
1159651279,A:DAD_20260918_A:SGN__1-0-0_ECO___649718683,2026-09-18,Economy,Vietnam Airlines,VN,127,VN 127,Da Nang,DAD,Da Nang International Airport,Terminal 1,Ho Chi Minh City,SGN,Tan Son Nhat International Airport,Terminal 3,2026-09-18T12:55,2026-09-18T14:30,1h 35m,0,True,2372935,0,2372935,False,https://www.agoda.com/en-us/packages/book?cid=1753802&pk=A%3ADAD_20260918_A%3ASGN__1-0-0_ECO___649718683&pt=AAAA.AAAADFk5bTLK3NT4WQNfOE5to0744vNDaZMwx9JyAxJSLWtRZT5QDKg9JXD68fMKbk6qmd3oYSwLakx9XbAkoKGq9F%2BYK3ceaQ9p9qrFS53fzg5bR%2BdakjeLyVjlGg53zpWURT6cPkmf%2BiElVfQEaoKwOKsN4%2Fqdit4svxFiHLQY%2BmOqwl0IRPWVVPxpN0kiSFF0QbZ60wMtiTYzTJCNHK%2BwBpxBoFdkJpcgBRsa3FiwXrrrUC1vcs%2Bhh3fBV70QYipbFMG1XPjgbxRLxg33ndh6Tx94MfioGaIituIQNU6k0DYdpcahA5%2Fh3p6lkRO5qw%2F0oh5c5iC7lLlGSTBHpqQbTepUPQRpKzit4DIo7iNnYbGnSa7gF4JvJhXVpt8%3D&ptyp=4
368083690,A:DAD_20260918_A:SGN__1-0-0_ECO___401115815,2026-09-18,Economy,Vietnam Airlines,VN,123,VN 123,Da Nang,DAD,Da Nang International Airport,Terminal 1,Ho Chi Minh City,SGN,Tan Son Nhat International Airport,Terminal 3,2026-09-18T11:55,2026-09-18T13:25,1h 30m,0,True,2377740,0,2377740,False,https://www.agoda.com/en-us/packages/book?cid=1753802&pk=A%3ADAD_20260918_A%3ASGN__1-0-0_ECO___401115815&pt=AAAA.AAAADB9TclOWaiIrD%2FwiE8lDCq%2FdNR1PehXMATJP3sE475vcJA5tT32IlZjkbSENwdMvtPYcmgapCqdZ7dXeew3bbT6L0wRHvJ0aAp5G8PHYfdMU8wMhskOn47rxK38%2FWALbGVbBazejtICCKZDhS%2B1xO517I3XMDO%2BFTbFue1gw8WzT31xlJe9XOVL0NulX5pPZXxt%2BXPTYEd%2BO%2BD92BTvs4HER3BOpD88HcGwb7xnx4uhnDn%2FN18OIeEKsQovyrI9pKfvaPjVX1zyqiPOA0CUiY02xFwOtktvxc3xuDjW9RUDWADY2WtI4PTKV1dvU1zVOOs6K8942FQyIBoZF0Hkv9488QHdMZhVeDd2UfOLGQK%2B1w7GJzF%2F5bbkd7g%3D%3D&ptyp=4
74481583,A:DAD_20260918_A:SGN__1-0-0_ECO___1032876075,2026-09-18,Economy,Vietnam Airlines,VN,129,VN 129,Da Nang,DAD,Da Nang International Airport,Terminal 1,Ho Chi Minh City,SGN,Tan Son Nhat International Airport,Terminal 3,2026-09-18T13:30,2026-09-18T15:05,1h 35m,0,True,2377740,0,2377740,False,https://www.agoda.com/en-us/packages/book?cid=1753802&pk=A%3ADAD_20260918_A%3ASGN__1-0-0_ECO___1032876075&pt=AAAA.AAAADKATF2dmAUFGmjEwh8PdCNq7%2BlDY8TkN3iBSt1HqiB7FSF%2Fk2hJFAiHm9k%2BwDbjqhoASaxdQxexSKwjG9Px%2FY9qag6oCFLoSBHq3%2Fqjoae1vZqDfA7TVH96Y516c4bY2yWoD8vCYi2V2Upa9q85xIwj48kiey9sYWeGFak7zQA1Q1bX6TS6HPiIxCBI7YziBT%2Flkzk%2Bm4wKZyuHAfYknPn2hYksYvuD5aB8KWmuyR6qox6drc4nv5M%2BKfAb2iq4dATUYWEl90nQoDCvUT98o%2FfSjwg4XvUGMWb0eInExIN8D2GTIDbqVL8yimf3mt40%2BBo2urAw0L3kRWkZySOPNRtIkJOm%2FX4rJ4Hl%2B7zqVWeRqoLRzAVDR17skFQ%3D%3D&ptyp=4
641432269,A:DAD_20260918_A:SGN__1-0-0_ECO___1530912983,2026-09-18,Economy,Vietnam Airlines,VN,113,VN 113,Da Nang,DAD,Da Nang International Airport,Terminal 1,Ho Chi Minh City,SGN,Tan Son Nhat International Airport,Terminal 3,2026-09-18T09:55,2026-09-18T11:30,1h 35m,0,True,2377740,0,2377740,False,https://www.agoda.com/en-us/packages/book?cid=1753802&pk=A%3ADAD_20260918_A%3ASGN__1-0-0_ECO___1530912983&pt=AAAA.AAAADK%2FXbRMcxcuGrnpYRFelgMRA22%2F5anH9xAJW7mKjg4162bmBl7z2mbhQzP4unxj9JkzLMd4PdL%2BR50jVwpYYkaJY1%2BNM5KkwIprEXyxBEXp2Ia3dlcoVjEQJDUNlLtfxj3P9tW%2FU4jo%2FshDaxIeE7oaVczjmV2n4oknt%2F8xGC5MGsU45MVYNaUKa8dwavgxH2%2B9gtuoKf4YUS%2FIR7%2F5V4XvVR%2FNkT5eKecZHrgc1EG5nlmb4yVzv%2F9bYn3paTldau0Q1kvgIVKCD%2FLMBxL8H1Iy2%2Fp%2BnpkyjuToBJrdRH3Znx6hQSzfgkhrIkPuZasoQKArypxgc5PvuzlAnaXr%2Fb4tmTuhEuz1kaprOwYpQyw1MBC8QXT3zkcOI728%3D&ptyp=4
1437632995,A:DAD_20260918_A:SGN__1-0-0_PEO___1360391815,2026-09-18,PremiumEconomy,VietJet Air,VJ,637,VJ 637,Da Nang,DAD,Da Nang International Airport,Terminal 1,Ho Chi Minh City,SGN,Tan Son Nhat International Airport,Terminal 1,2026-09-18T16:40,2026-09-18T18:00,1h 20m,0,True,2874752,0,2874752,False,https://www.agoda.com/en-us/packages/book?cid=1753802&pk=A%3ADAD_20260918_A%3ASGN__1-0-0_PEO___1360391815&pt=AAAA.AAAADGFi%2BBxg3VhRGsU7Pw9s76DCuF6kIsIuoYJVRFcOG7rN8YRXRRz3bpEJd6VyLyoopyC74Z0Vtcw8Kz%2FNHUBmRXBhe44dVKYua%2B1IL5wDSwiSzZIXszpulVH3yo7y8uuaVjc13Au96Emfdv2gxISPmzX%2B6uNXJwcKtsOvE9aO2ZzNCvgivbEu%2FYaibfK917HonL7OqvqDJkXXI1%2BvdFS3o9OouXzAt%2Fip1zGNvP%2F4tP0tvrtP1BcrkkBijnJZLUH5S3OjHbpHNCy7yeAtKpdj4zCS0O6UL14lLpr7ZmDKcZTyh4%2FizDHW5tA%2BtTBM4B3FKwQKOF1u24ZuIncdMzgAoXJ8OtWpoQyfwpJ6csnV&ptyp=4
1168161679,A:DAD_20260918_A:SGN__1-0-0_PEO___1852440985,2026-09-18,PremiumEconomy,VietJet Air,VJ,627,VJ 627,Da Nang,DAD,Da Nang International Airport,Terminal 1,Ho Chi Minh City,SGN,Tan Son Nhat International Airport,Terminal 1,2026-09-18T08:55,2026-09-18T10:15,1h 20m,0,True,2874752,0,2874752,False,https://www.agoda.com/en-us/packages/book?cid=1753802&pk=A%3ADAD_20260918_A%3ASGN__1-0-0_PEO___1852440985&pt=AAAA.AAAADLCgfgQvv2xgaMEWfAgRXkEUzHpYwlhmDWkGDgEqse%2BtraAouRls94%2F%2FpdvLgrKFSxVlL1LSi8%2FmbSHmK92VZ3d7zRg1SfOoJVUAzshbkKJ5cf240cown4MYL0E0z%2FidxlacHx2J%2BUq3UNN1bbeXpPFOssFGK7OfMMVyx%2FJqRt2fXSQnKsPf3VpM1cQRrnum7CRFrvfM9svhDKClaapZL%2FRl1cZtoTV%2FLhAovw9KsUIs2lKEl4Xs9RHRewPAxMVBq4uU0ybnaV0YMkjz8jUWW99wpAEOB5KQXQ9%2BqWCxHkZG30VJt8D6cXz7TuoYlAaX%2FMQb6Vykh%2FXIKrB7q824BG0aRkof9R68CSKERfOIsA%3D%3D&ptyp=4
975357595,A:DAD_20260918_A:SGN__1-0-0_PEO___251178835,2026-09-18,PremiumEconomy,VietJet Air,VJ,631,VJ 631,Da Nang,DAD,Da Nang International Airport,Terminal 1,Ho Chi Minh City,SGN,Tan Son Nhat International Airport,Terminal 1,2026-09-18T23:00,2026-09-19T00:20,1h 20m,0,True,2874752,0,2874752,False,https://www.agoda.com/en-us/packages/book?cid=1753802&pk=A%3ADAD_20260918_A%3ASGN__1-0-0_PEO___251178835&pt=AAAA.AAAADHaRVot92OwMgw6L%2B8Ij7cF3KwfLAuvzc6kkvQh3q06F9r7zpJV5cuQXbcVxP1HEOstEO%2FVNxP2%2Bge7GPEZw6yebysbcoXVEFIQZ5VRaRXgDSpY6pgnbzrsmdFArUZvkAoY%2Fngz9Mi2mUg4o9Be1oM7JD%2FiQRUHyUfva%2FFuWFIEfqYvPvBcAdPAfAupdBgPvnNtI9FlsItMHuVOh01Mh1F6FSG%2Fe8b0yDcwTRzaa9rJsdF2qOv%2FXucHV9tKFRWQToBqeCUg5l47CcpRr3sym4XZnNbjttfyyNtXtFVlP7RiR2TqMHyR4kW7H2e8OmbIJ9CpKcJoVLlwZUkKiY3rVoa%2Bty7fyZNfXQjxf2g%3D%3D&ptyp=4
384222170,A:DAD_20260918_A:SGN__1-0-0_PEO___406632726,2026-09-18,PremiumEconomy,VietJet Air,VJ,1643,VJ 1643,Da Nang,DAD,Da Nang International Airport,Terminal 1,Ho Chi Minh City,SGN,Tan Son Nhat International Airport,Terminal 1,2026-09-18T06:50,2026-09-18T08:10,1h 20m,0,True,2874752,0,2874752,False,https://www.agoda.com/en-us/packages/book?cid=1753802&pk=A%3ADAD_20260918_A%3ASGN__1-0-0_PEO___406632726&pt=AAAA.AAAADKxHyLnAXigtgb1ZRg3y8g9tAghD2Rp0dbCIH9KUFo6x6BBknaTzGvZDsTfEYA9x6gi%2FydyGEfzoJojZf0s7dqgh5M69%2F0LgAndXSbtkhClLxupfx8Bzapk0lV%2FlSA%2FcLE5ioG4CeCsAWzKxHj6bo5rmRLwri%2FjXYfycIZXYuGpzGLhNisPH3qKSZDaunB4nXTuO7u1lw0B3al0unRWkFrnn9HCGnANupgt0uE2pqcxdZ%2BeJlP6pzVQ0fXM5bu9vfLOOSsA51QpUQ3i1lhl48DAydtkyg1ookpiLo%2BHQMXU%2Fkd%2BQu8og6uKw8JTQcVEej%2FYANFsGUZgMAifkr7uV9tnIEPs1Tjvc4wUCy2o%3D&ptyp=4
915402683,A:DAD_20260918_A:SGN__1-0-0_PEO___446488169,2026-09-18,PremiumEconomy,VietJet Air,VJ,645,VJ 645,Da Nang,DAD,Da Nang International Airport,Terminal 1,Ho Chi Minh City,SGN,Tan Son Nhat International Airport,Terminal 1,2026-09-18T21:10,2026-09-18T22:30,1h 20m,0,True,2874752,0,2874752,False,https://www.agoda.com/en-us/packages/book?cid=1753802&pk=A%3ADAD_20260918_A%3ASGN__1-0-0_PEO___446488169&pt=AAAA.AAAADCsOG4Uk9QO7cVVfQAu%2F0VQCgI7Lo92cmdxhmdH7hPQJUpZTqdkrUZhGonmH8rPDLaptkiL1wJou9VdRYEJNdORnYJ0Hs3hrH2rC1HNL9q8ccHt1tkyhxeIT4eCBznQp4OzngY2saXC%2BQn02os7q6ykuts0CFISiDxRdEEOP7L2R0Uiknmq%2F0vejnDbB5%2F0SlMZHjYhSSHd%2Bz7LDu78njTlvO3oZ%2FnmsbdxnyLWgbhFRIqFuwu%2BKu35k9Sc3PisWK%2BmYuxmmmxMuLPYPi7hvLKi3Min1YtLIw54tngqWrTEhcnUXizXwGlnWvZtMnSBHSqNTpPB6eD6RyGXh7NMZmw%2BrC8ctodk62QIofog%3D&ptyp=4
410384768,A:DAD_20260918_A:SGN__1-0-0_PEO___562709103,2026-09-18,PremiumEconomy,VietJet Air,VJ,633,VJ 633,Da Nang,DAD,Da Nang International Airport,Terminal 1,Ho Chi Minh City,SGN,Tan Son Nhat International Airport,Terminal 1,2026-09-18T14:50,2026-09-18T16:10,1h 20m,0,True,2874752,0,2874752,False,https://www.agoda.com/en-us/packages/book?cid=1753802&pk=A%3ADAD_20260918_A%3ASGN__1-0-0_PEO___562709103&pt=AAAA.AAAADELBvGqc14FPvJuv2TZUfW2QTEafCi4rsYM%2FPRTk2RZt2x%2FODb72O9%2FKyqui6vPK5AOrFzHgvWeXLtGSe%2B8nCc%2FmFbeNBj3bQyEFRv9c3JaNncTVAcVsIsfKYGW3fVzyYSRA2fgwCOqaAcp6Zdr0kbBUrBmE8Itklw26OFxOMhJW8UMGO5z6S8N8Oz4QbyLS4HhvdJsx5bnbi%2FGsOJMO%2FCAhURhosAGO4ySJJfETfwFpUmfv%2BdvUr9EVMt%2Fw34YG5t9EPHcJ903WE3rd20pnCLftAAI02Wt9w0fNx1OAXIRzSx09zRhZNwuaJDcdmyTWtPkqypIemS9jHg8pWEeum5JCe7rnbf3QzyLC9g%3D%3D&ptyp=4
666096222,A:DAD_20260918_A:SGN__1-0-0_PEO___679315299,2026-09-18,PremiumEconomy,VietJet Air,VJ,625,VJ 625,Da Nang,DAD,Da Nang International Airport,Terminal 1,Ho Chi Minh City,SGN,Tan Son Nhat International Airport,Terminal 1,2026-09-18T07:10,2026-09-18T08:30,1h 20m,0,True,2874752,0,2874752,False,https://www.agoda.com/en-us/packages/book?cid=1753802&pk=A%3ADAD_20260918_A%3ASGN__1-0-0_PEO___679315299&pt=AAAA.AAAADN%2F4mdOxObjPcETmPHavFIrgfXeFu2%2FikWmLymRD7TV%2FEl5R18cW9RMy1LgwbZYvO7WAzbRTySBIzLfHb7lJdHnjKPtqWQebtNbtwpSeWsusyM3J%2F626ROShoSCLpG1%2Fx6E1n7Rg28JMVxVdUHOxfXsmPTJRF9wwItj0%2FBKdSv3asLsGMGK2J84DgxjQWmN7nHevGJo7SHE16MwJkGobyMS4JMayGQdOJbFkkdMQuiGNyJzhHfGsYUsX8eeyYQq%2FnU967%2FcvRrhCoM0pofTK1Sp9%2F1%2BAe2Ka917qZOa2ee%2BQJ1goP302fyFGcTaxg2wWRzhlkIRqAjsYSH7qGZh4alvobHYG8vCZJ5wozGs%3D&ptyp=4
